FIRST,LAST,NICKNAME,URL
Johnny,Rhodes,,http://ufcstats.com/fighter-details/319fa1bd3176bded
Lucrezia,Ria,,http://ufcstats.com/fighter-details/042cc07ad5a53a33
Amanda,Ribas,,http://ufcstats.com/fighter-details/beecb672a279223e
Will,Ribeiro,,http://ufcstats.com/fighter-details/8f4616698508f24d
Claudio,Ribeiro,,http://ufcstats.com/fighter-details/972c456ff38b2015
Alex,Ricci,,http://ufcstats.com/fighter-details/bf9bc96336922271
Matt,Ricehouse,,http://ufcstats.com/fighter-details/343d57cde1a14338
John,Richard,,http://ufcstats.com/fighter-details/b3e5a460b6851080
Rex,Richards,,http://ufcstats.com/fighter-details/ad23903ef3af7406
Haisam,Rida,,http://ufcstats.com/fighter-details/d8a58e797518f011
Jeremiah,Riggs,,http://ufcstats.com/fighter-details/f1a9ad7485e5024a
Aaron,Riley,,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
Luke,Riley,,http://ufcstats.com/fighter-details/b1de86d835638319
Albert,Rios,,http://ufcstats.com/fighter-details/868a78f2e810a837
Rafael,Rios,,http://ufcstats.com/fighter-details/2f5754b48eab1486
Maria,Rios,,http://ufcstats.com/fighter-details/9ec12134b1515f12
Dante,Rivera,,http://ufcstats.com/fighter-details/288aaa8f82040e02
Mario,Rivera,,http://ufcstats.com/fighter-details/0f7210aa8d61af8d
Jonathan,Rivera,,http://ufcstats.com/fighter-details/145df84ea4dfd904
Justin,Robbins,,http://ufcstats.com/fighter-details/3b2485c8d5c8b580
David,Roberts,,http://ufcstats.com/fighter-details/775bad6d700d2302
Joey,Roberts,,http://ufcstats.com/fighter-details/c058823a2595ab09
Ryan,Roberts,,http://ufcstats.com/fighter-details/35dc6220b113b7ec
Taylor,Roberts,,http://ufcstats.com/fighter-details/c5ec23983dc2d8f4
Buddy,Roberts,,http://ufcstats.com/fighter-details/b2a2da86546ddb19
Kenny,Robertson,,http://ufcstats.com/fighter-details/6e0273f9478be71e
Alvin,Robinson,,http://ufcstats.com/fighter-details/cbe79765d44bd172
Damonte,Robinson,,http://ufcstats.com/fighter-details/2782235b078b72a7
Pedro,Rocha,,http://ufcstats.com/fighter-details/5921fd3f889afa3b
Luke,Rockhold,,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb
Paul,Rodriguez,,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe
Marina,Rodriguez,,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47
Drako,Rodriguez,,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6
Christian,Rodriguez,,http://ufcstats.com/fighter-details/5ec591b78349ba7e
Nick,Roehrick,,http://ufcstats.com/fighter-details/7195e2a932686f82
Shane,Roller,,http://ufcstats.com/fighter-details/75e0d3cc2262b732
Tim,Roman,,http://ufcstats.com/fighter-details/3b83fec860a45ca1
Ricardo,Romero,,http://ufcstats.com/fighter-details/744e098e065cfdbe
Mara,Romero Borella,,http://ufcstats.com/fighter-details/82cbb809d5ee565c
Cortavious,Romious,,http://ufcstats.com/fighter-details/8173f134396cb971
,Rongzhu,,http://ufcstats.com/fighter-details/a13d755965a4ec9f
George,Roop,,http://ufcstats.com/fighter-details/3c0437fbeda06962
Joao,Roque,,http://ufcstats.com/fighter-details/0f6528b461e47462
Aaron,Rosa,,http://ufcstats.com/fighter-details/11f8860028b68fcf
Karol,Rosa,,http://ufcstats.com/fighter-details/351c4ec637380ad5
Hilarie,Rose,,http://ufcstats.com/fighter-details/b9163ec845c3bfc8
Jake,Rosholt,,http://ufcstats.com/fighter-details/4f2fcbefb668689d
Jared,Rosholt,,http://ufcstats.com/fighter-details/91ea901c458e95dd
Kevin,Rosier,,http://ufcstats.com/fighter-details/598a58db87b890ee
Zach,Rosol,,http://ufcstats.com/fighter-details/208b6926916867c7
Kristian,Rothaermel,,http://ufcstats.com/fighter-details/af49a6c491ca22a3
Ben,Rothwell,,http://ufcstats.com/fighter-details/bd58d34e39b7b12a
Rick,Roufus,,http://ufcstats.com/fighter-details/872b018076f831b0
Khalil,Rountree Jr.,,http://ufcstats.com/fighter-details/749f572d1d3161fb
Ray,Routh,,http://ufcstats.com/fighter-details/cba3a2dfbc06ce79
Kain,Royer,,http://ufcstats.com/fighter-details/712aa894b3a344df
Brad,Royster,,http://ufcstats.com/fighter-details/09f8c233de88998d
Rodrigo,Ruas,,http://ufcstats.com/fighter-details/94070f6544c4b2a5
Mauricio,Ruffy,,http://ufcstats.com/fighter-details/9c393e836a852f30
Eddie,Ruiz,,http://ufcstats.com/fighter-details/7b9aa973e5c04624
Paul,Ruiz,,http://ufcstats.com/fighter-details/babc0b19e89cec6e
Montserrat Conejo,Ruiz,,http://ufcstats.com/fighter-details/1235b31de15d0c6e
Mike,Russow,,http://ufcstats.com/fighter-details/353de740bb6c7e75
Casey,Ryan,,http://ufcstats.com/fighter-details/5b1b383265433f51
Pete,Sabala,,http://ufcstats.com/fighter-details/7956f026e2672c47
Pat,Sabatini,,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d
Amir,Sadollah,,http://ufcstats.com/fighter-details/2650e2f846a30f64
Frankie,Saenz,,http://ufcstats.com/fighter-details/9ba2226646046b63
Saparbeg,Safarov,,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
Jason,Saggo,,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
Kiru,Sahota,,http://ufcstats.com/fighter-details/296a120cb880477b
Ovince,Saint Preux,,http://ufcstats.com/fighter-details/50db8711c70196cd
Yukio,Sakaguchi,,http://ufcstats.com/fighter-details/94a5aaf573f780ad
Augusto,Sakai,,http://ufcstats.com/fighter-details/441eacbe20e0e80b
Wataru,Sakata,,http://ufcstats.com/fighter-details/d7907a9a968e4d29
Ryuta,Sakurai,,http://ufcstats.com/fighter-details/ff9578cdbfabd323
Ivan,Salaverry,,http://ufcstats.com/fighter-details/394f55ebca199124
Luis,Saldana,,http://ufcstats.com/fighter-details/12e0fdc606f7e274
Gabriel,Salinas-Jones,,http://ufcstats.com/fighter-details/74d5f71eeb0c66c7
Quillan,Salkilld,,http://ufcstats.com/fighter-details/17734443a833cdf7
Sean,Salmon,,http://ufcstats.com/fighter-details/7c0847d3854a95f2
John,Salter,,http://ufcstats.com/fighter-details/010986ee359fb863
Vinicius,Salvador,,http://ufcstats.com/fighter-details/65cdf4ec31143d86
Dylan,Salvador,,http://ufcstats.com/fighter-details/a7a3fb5f6c67b122
Johnny,Sampaio,,http://ufcstats.com/fighter-details/b23388ff8ac6637b
Julian,Sanchez,,http://ufcstats.com/fighter-details/c6da1c24fe473418
Donald,Sanchez,,http://ufcstats.com/fighter-details/bb140b121283acbb
Joby,Sanchez,,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
Erick,Sanchez,,http://ufcstats.com/fighter-details/ef3663798164adf0
Jesse,Sanders,,http://ufcstats.com/fighter-details/59aaf2730b84698a
Cory,Sandhagen,,http://ufcstats.com/fighter-details/65f09bacd3957381
Hugo,Sandoval,,http://ufcstats.com/fighter-details/9d51bcc281aa0514
Raul,Sandoval,,http://ufcstats.com/fighter-details/f9ad10f6a49e5452
Joseph,Sandoval,,http://ufcstats.com/fighter-details/696002b59f09d73b
Chris,Sanford,,http://ufcstats.com/fighter-details/29f935654825331b
Yuhi,Sano,,http://ufcstats.com/fighter-details/4c12aa7ca246e7a4
Jonathan,Santa Maria,,http://ufcstats.com/fighter-details/3143e5daff9e5b71
Mike,Santiago,,http://ufcstats.com/fighter-details/bc656db347f31e19
Jose,Santibanez,,http://ufcstats.com/fighter-details/8299206ccebc44a7
Adriano,Santos,,http://ufcstats.com/fighter-details/c6e6926a81adcd00
Paulo,Santos,,http://ufcstats.com/fighter-details/7ca4c3f8aa8bacae
Luis,Santos,,http://ufcstats.com/fighter-details/7701377be464d2ef
Iliarde,Santos,,http://ufcstats.com/fighter-details/14aa21bc82cac57d
Leonardo,Santos,,http://ufcstats.com/fighter-details/9c65736747ca92ec
Yana,Santos,,http://ufcstats.com/fighter-details/3143bf892608139a
Taila,Santos,,http://ufcstats.com/fighter-details/f7467152fd9f18a2
Luana,Santos,,http://ufcstats.com/fighter-details/5078e1dacf9d25f4
Nick,Sanzo,,http://ufcstats.com/fighter-details/1d147d4163a6989b
Daniel,Sarafian,,http://ufcstats.com/fighter-details/7e47047d0971d566
Jeka,Saragih,,http://ufcstats.com/fighter-details/57186c150c645200
Yuki,Sasaki,,http://ufcstats.com/fighter-details/e5c38954c006f15c
Kyosuke,Sasaki,,http://ufcstats.com/fighter-details/23bd78c3f89bdb54
Paul,Sass,,http://ufcstats.com/fighter-details/7b143a54451263d9
Masaaki,Satake,,http://ufcstats.com/fighter-details/f4a031ac205ac580
Takenori,Sato,,http://ufcstats.com/fighter-details/276c60b14b571dd4
Tom,Sauer,,http://ufcstats.com/fighter-details/36ab6af06e312b41
Townsend,Saunders,,http://ufcstats.com/fighter-details/20bd6c3e03c46ee6
Chad W.,Saunders,,http://ufcstats.com/fighter-details/4fe9492959834bf7
Lumumba,Sayers,,http://ufcstats.com/fighter-details/402ea3b5ee233852
Matt,Sayles,,http://ufcstats.com/fighter-details/5b8ba8f5512893b1
Mark,Scanlon,,http://ufcstats.com/fighter-details/771b60ff889661c8
Eric,Schambari,,http://ufcstats.com/fighter-details/66e981516e2476d1
Samy,Schiavo,,http://ufcstats.com/fighter-details/1208ffc5be6e31ad
Joe,Schilling,,http://ufcstats.com/fighter-details/f41fad444939056b
Adam,Schindler,,http://ufcstats.com/fighter-details/89ea01f5a7ada40c
Daniel,Schmitt,,http://ufcstats.com/fighter-details/bd02e222a6166d50
Colleen,Schneider,,http://ufcstats.com/fighter-details/aa943b9bc00cb0ed
Alex,Schoenauer,,http://ufcstats.com/fighter-details/fdfef29ba17ee525
Nate,Schroeder,,http://ufcstats.com/fighter-details/040426baba8a45e8
Lacey,Schuckman,,http://ufcstats.com/fighter-details/e44c679c30403cba
Mark,Schultz,,http://ufcstats.com/fighter-details/c1684f00c626f4c0
Brian,Schwartz,,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9
Eric,Schwartz,,http://ufcstats.com/fighter-details/79cbdf233e5e0496
Justin,Scoggins,,http://ufcstats.com/fighter-details/9fa568ad2bf2cb0b
Greg,Scott,,http://ufcstats.com/fighter-details/0b235384fe23fc9c
Zachary,Scroggin,,http://ufcstats.com/fighter-details/03dee485905dbc9f
Matt,Secor,,http://ufcstats.com/fighter-details/d1ce40aca99a9b70
Kenneth,Seegrist,,http://ufcstats.com/fighter-details/55e94a9b525dcf45
Rony,Sefo,,http://ufcstats.com/fighter-details/d6b68eaf4b68b160
Brendan,Seguin,,http://ufcstats.com/fighter-details/e4bb7e483c4ad318
Tetsuya,Seki,,http://ufcstats.com/fighter-details/5e1062e066c601e6
Stefan,Sekulic,,http://ufcstats.com/fighter-details/348dff4e03bd18c6
Andrei,Semenov,,http://ufcstats.com/fighter-details/5f2f0da6fd6a84fd
Brandon,Sene,,http://ufcstats.com/fighter-details/3ed134d85dfbd7b4
YeDam,Seo,,http://ufcstats.com/fighter-details/762572d67204fadb
Kim In,Seok,,http://ufcstats.com/fighter-details/88b250ba222c3a98
Ray,Seraille,,http://ufcstats.com/fighter-details/2f04c4183523be2e
Ivan,Serati,,http://ufcstats.com/fighter-details/b23fca14c7b79935
Nicholas,Sergiacomi,,http://ufcstats.com/fighter-details/efab191f204ffa17
Adrian,Serrano,,http://ufcstats.com/fighter-details/e7ec11096eac0282
Carl,Seumanutafa,,http://ufcstats.com/fighter-details/dadaeb402526dca5
Igor,Severino,,http://ufcstats.com/fighter-details/6ad8e4296f7522d9
Scott,Shaffer,,http://ufcstats.com/fighter-details/5c38639f860a5542
Leon,Shahbazyan,,http://ufcstats.com/fighter-details/9eed2bcc9e0b92af
Liliya,Shakirova,,http://ufcstats.com/fighter-details/f300763147320d12
Frank,Shamrock,,http://ufcstats.com/fighter-details/fcaae0385b514f11
Jason,Sharp,,http://ufcstats.com/fighter-details/285e32e41f61a5b1
Shi,Ming,,http://ufcstats.com/fighter-details/d683f4870742b273
Katsuyori,Shibata,,http://ufcstats.com/fighter-details/d4da8995fc91e7ef
Jake,Shields,,http://ufcstats.com/fighter-details/fe435e440b5de0ff
Henrique,Shiguemoto,,http://ufcstats.com/fighter-details/5d1700cfbaafbe06
Shunichi,Shimizu,,http://ufcstats.com/fighter-details/10657c60ce349e0f
Raja,Shippen,,http://ufcstats.com/fighter-details/d9e1942637bd57a4
Yuya,Shirai,,http://ufcstats.com/fighter-details/a79bfbc01b2264d6
Wes,Shivers,,http://ufcstats.com/fighter-details/ad863b0d57952c57
Josh,Shockley,,http://ufcstats.com/fighter-details/1d36f1ac66cf689d
Akira,Shoji,,http://ufcstats.com/fighter-details/b0c95dc8e858452c
Sam,Sicilia,,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31
Kiril,Sidelnikov,,http://ufcstats.com/fighter-details/cf772fb504842dc3
Serhiy,Sidey,,http://ufcstats.com/fighter-details/1a2bf44edb8055b6
Assuerio,Silva,,http://ufcstats.com/fighter-details/e091482fa6648261
Thiago,Silva,,http://ufcstats.com/fighter-details/2924886ee9c4c527
Sidney,Silva,,http://ufcstats.com/fighter-details/a6c32678efd4f434
Jay,Silva,,http://ufcstats.com/fighter-details/53bb0d40905b87c0
Fabio,Silva,,http://ufcstats.com/fighter-details/2ba479b409011527
Erick,Silva,,http://ufcstats.com/fighter-details/5866fc86183a9fb8
Felipe,Silva,,http://ufcstats.com/fighter-details/1b38a2b897f6209c
Dayana,Silva,,http://ufcstats.com/fighter-details/b19aecbfbb5508cc
Gabriel,Silva,,http://ufcstats.com/fighter-details/002ca196477ce572
Natalia,Silva,,http://ufcstats.com/fighter-details/262d32ebda89efc4
Jhonata,Silva,,http://ufcstats.com/fighter-details/4e33534d1e036444
Ricky,Simon,,http://ufcstats.com/fighter-details/5987b2458f4b5290
Marlon,Sims,,http://ufcstats.com/fighter-details/9eedac48b497de5a
Tony,Sims,,http://ufcstats.com/fighter-details/57bad6a84230f0c9
Lodune,Sincaid,,http://ufcstats.com/fighter-details/265589bdd93e7ce5
Rob,Sinclair,,http://ufcstats.com/fighter-details/3b65c9dd39741bc4
Yokthai,Sithoar,,http://ufcstats.com/fighter-details/436cdea7bdfdc016
Jeri,Sitzes,,http://ufcstats.com/fighter-details/44a1dd0ef4373edc
Dennis,Siver,,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed
Matt,Skelton,,http://ufcstats.com/fighter-details/caced97768818230
Zach,Skinner,,http://ufcstats.com/fighter-details/c337c3c85b1871e0
Brian,Sleeman,,http://ufcstats.com/fighter-details/9db861c26b63daa8
Joe,Slick,,http://ufcstats.com/fighter-details/80e6d71e14c1d356
Ray,Sloan,,http://ufcstats.com/fighter-details/a2d1d3d144fed708
Kestutis,Smirnovas,,http://ufcstats.com/fighter-details/1979c80150f630c4
Maurice,Smith,,http://ufcstats.com/fighter-details/33e33d51f289d2a1
Patrick,Smith,,http://ufcstats.com/fighter-details/46c8ec317aff28ac
Eric,Smith,,http://ufcstats.com/fighter-details/9114c8ded5ccd71d
Josh,Smith,,http://ufcstats.com/fighter-details/f626aa1c85f8af03
David,Smith,,http://ufcstats.com/fighter-details/e955046551f8c7dd
Adam,Smith,,http://ufcstats.com/fighter-details/754968e325d6f60d
Dillon,Smith,,http://ufcstats.com/fighter-details/ffee353f55e3aa2c
Colton,Smith,,http://ufcstats.com/fighter-details/2e25c1d983c26311
Gilbert,Smith,,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
Walter,Smith-Cotito,,http://ufcstats.com/fighter-details/625b65b45c1c6888
Justin,Smitley,,http://ufcstats.com/fighter-details/c5776fa8f4bf77aa
Richie,Smullen,,http://ufcstats.com/fighter-details/f75c5ca0d91b9115
Devin,Smyth,,http://ufcstats.com/fighter-details/7684c8137b4545ba
Denis,Sobolev,,http://ufcstats.com/fighter-details/03b1e846b09f721d
Peter,Sobotta,,http://ufcstats.com/fighter-details/1fcfc3709fe58151
Alexander,Soldatkin,,http://ufcstats.com/fighter-details/f1451d605bad178e
Joe,Solecki,,http://ufcstats.com/fighter-details/af65aa688d13eedf
Chris,Solomon,,http://ufcstats.com/fighter-details/324c7a749128df8d
Joe,Son,,http://ufcstats.com/fighter-details/83b743fedde154fb
Paul,Song,,http://ufcstats.com/fighter-details/9775eabcb1be1a00
Chael,Sonnen,,http://ufcstats.com/fighter-details/48d1f690b763934c
Cody,Sons,,http://ufcstats.com/fighter-details/3324129f3745b300
Jin,Soo Son,,http://ufcstats.com/fighter-details/7c9c6a884be167fe
Sean,Soriano,,http://ufcstats.com/fighter-details/bd5403efbaa445c0
George,Sotiropoulos,,http://ufcstats.com/fighter-details/896c322f56b8be5a
Greg,Soto,,http://ufcstats.com/fighter-details/9c669abd35b2522f
Bobby,Southworth,,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
Jacare,Souza,,http://ufcstats.com/fighter-details/7a703c565ccaa18f
Charon,Spain,,http://ufcstats.com/fighter-details/c278e8843b8abfec
Tommy,Speer,,http://ufcstats.com/fighter-details/1411c630ba711b64
Patrick,Speight,,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
Nick,Sperling,,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
Daniel,Spitz,,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
Austin,Springer,,http://ufcstats.com/fighter-details/37cc294027f55e4d
Bobby,Stack,,http://ufcstats.com/fighter-details/6436029b50a9c255
Lucas,Stark,,http://ufcstats.com/fighter-details/93e4754d0984c82f
Clifford,Starks,,http://ufcstats.com/fighter-details/5abf827d62f98fee
Kalib,Starnes,,http://ufcstats.com/fighter-details/c8136ab8aa32c974
Adam,Steele,,http://ufcstats.com/fighter-details/16044bd8762cf794
Kody,Steele,,http://ufcstats.com/fighter-details/aebaa8cec15b083d
Eric,Steenberg,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
Dmitri,Stepanov,,http://ufcstats.com/fighter-details/738acab0c6934dd8
Marc,Stevens,,http://ufcstats.com/fighter-details/310c4d4b2b32796b
Maia,Stevenson,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
Luke,Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19
Navajo,Stirling,,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
Denis,Stojnic,,http://ufcstats.com/fighter-details/a421465acbe59c77
Julija,Stoliarenko,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
Dustin,Stoltzfus,,http://ufcstats.com/fighter-details/71505842fb6455c3
Ken,Stone,,http://ufcstats.com/fighter-details/fbf0947399d14323
Ryan,Stonitsch,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
George,Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
Darko,Stosic,,http://ufcstats.com/fighter-details/025f0b1b58fbad01
Curtis,Stout,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
Tim,Stout,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
Gennaro,Strangis,,http://ufcstats.com/fighter-details/495add4fbede0a44
Dave,Strasser,,http://ufcstats.com/fighter-details/980b4e712489098e
Daniel,Straus,,http://ufcstats.com/fighter-details/15347cd4cdf01b03
Sean,Strickland,,http://ufcstats.com/fighter-details/0d8011111be000b2
Hans,Stringer,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
Josh,Stuart,,http://ufcstats.com/fighter-details/601cf40c09090853
Mike,Stumpf,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
Kyle,Sturgeon,,http://ufcstats.com/fighter-details/d30415ec5e8783cd
Tatiana,Suarez,,http://ufcstats.com/fighter-details/b08012bbe542592a
Masanori,Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
Lucasz,Sudolski,,http://ufcstats.com/fighter-details/b160e4f251283d70
Takashi,Sugiura,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
Amar,Suloev,,http://ufcstats.com/fighter-details/7aa88401f93ce836
Magomed,Sultanakhmedov,,http://ufcstats.com/fighter-details/fe1fdc6be470f773
Justin,Sumter,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
,Sumudaerji,The Tibetan Eagle,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
Aji,Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280
Joel,Sutton,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
Chad,Sutton,,http://ufcstats.com/fighter-details/556347e2b0e33979
Danilo,Suzart,,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
Martin,Svensson,,http://ufcstats.com/fighter-details/bcad7223af3c19da
Daniel,Swain,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
Cub,Swanson,,http://ufcstats.com/fighter-details/d247691a6c0e9034
Floyd,Sword,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
Oumar,Sy,,http://ufcstats.com/fighter-details/46e2011d92463b7e
Klaudia,Sygula,,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
Tony,Sylvester,,http://ufcstats.com/fighter-details/87b7df65c30008c4
Kevin,Szaflarski,,http://ufcstats.com/fighter-details/d2d05dda5f887f87
Bartosz,Szewczyk,,http://ufcstats.com/fighter-details/224050896306f00c
Osamu,Tachihikari,,http://ufcstats.com/fighter-details/e7bc606d269896aa
Amber,Tackett,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
Eugenio,Tadeu,,http://ufcstats.com/fighter-details/f70144caea5c4c80
Tatsuro,Taira,,http://ufcstats.com/fighter-details/4461d7e47375a895
Nobuhiko,Takada,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
Yoko,Takahashi,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
Daiju,Takase,,http://ufcstats.com/fighter-details/4f74c8be51db8a37
Yoshihiro,Takayama,,http://ufcstats.com/fighter-details/d856a0080ac09ed7
Makoto,Takimoto,,http://ufcstats.com/fighter-details/a7724f51e32e763e
Payton,Talbott,,http://ufcstats.com/fighter-details/6e743a33d56bdaa4
Nordine,Taleb,,http://ufcstats.com/fighter-details/49858bf46dabf6fb
Murtaza,Talha,,http://ufcstats.com/fighter-details/6aab5c20395ee722
Tsuyoshi,Tamakairiki,,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
Kiyoshi,Tamura,,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
Issei,Tamura,,http://ufcstats.com/fighter-details/57bf89d42364d39e
Jason,Tan,,http://ufcstats.com/fighter-details/ad3041e61896b975
Michinori,Tanaka,,http://ufcstats.com/fighter-details/64788ee44b062ded
Evan,Tanner,,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
Kasey,Tanner,,http://ufcstats.com/fighter-details/078b732efa497f49
Otari,Tanzilovi,,http://ufcstats.com/fighter-details/b9124c308671e303
Gary,Tapusoa,,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
Deividas,Taurosevicius,,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
Thiago,Tavares,,http://ufcstats.com/fighter-details/8a59d346dc976a10
Jeremy,Tavares,,http://ufcstats.com/fighter-details/681d07e328798ec0
Brad,Tavares,,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
Torrance,Taylor,,http://ufcstats.com/fighter-details/88e53ec16b801740
James,Te Huna,,http://ufcstats.com/fighter-details/f5431394fb284bb9
Shawn,Teed,,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
Glover,Teixeira,,http://ufcstats.com/fighter-details/7ff97850e8c32bda
Ewerton,Teixeira,,http://ufcstats.com/fighter-details/de9e331b3e6bae70
Herman,Terrado,,http://ufcstats.com/fighter-details/61d6368013f8637f
Jeff,Terry,,http://ufcstats.com/fighter-details/60f86c449cd31e23
David,Teymur,,http://ufcstats.com/fighter-details/2747c60e42d9d75f
Motonobu,Tezuka,,http://ufcstats.com/fighter-details/d34636a85f0f4c90
Jason,Thacker,,http://ufcstats.com/fighter-details/f0264252e191da22
Nik,Theotikos,,http://ufcstats.com/fighter-details/ca936c67687789e9
Paulo,Thiago,,http://ufcstats.com/fighter-details/30a09e43f15f1d75
Noah,Thomas,,http://ufcstats.com/fighter-details/319c15b8aac5bfde
Treston,Thomison,,http://ufcstats.com/fighter-details/ed5f04f833459877
Oli,Thompson,,http://ufcstats.com/fighter-details/dcdd511ff757f15c
Josh,Thornburg,,http://ufcstats.com/fighter-details/083e15da67d9b0fa
Gleison,Tibau,,http://ufcstats.com/fighter-details/75e5fec9f72910ef
Nolan,Ticman,,http://ufcstats.com/fighter-details/9eb069062a0cfc13
Brett,Tillis,,http://ufcstats.com/fighter-details/7b461ccae8270207
Denis,Tiuliulin,,http://ufcstats.com/fighter-details/0112352cb32f5026
Ryan,Tobar,,http://ufcstats.com/fighter-details/57481f1f10530c61
Tuco,Tokkos,,http://ufcstats.com/fighter-details/3e8118c1ab52f211
Hideo,Tokoro,,http://ufcstats.com/fighter-details/2d5fbe2103f97053
Anatoly,Tokov,,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
Kazuki,Tokudome,,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
Tyler,Toner,,http://ufcstats.com/fighter-details/8e893f269d5696b2
Masanori,Tonooka,,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
Carl,Toomey,,http://ufcstats.com/fighter-details/5ee87e0432205755
Miguel,Torres,,http://ufcstats.com/fighter-details/33b2f68ef95252e0
Ronys,Torres,,http://ufcstats.com/fighter-details/cce79e827569f26e
Haven,Torres,,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
Abram,Torres,,http://ufcstats.com/fighter-details/e175a261a280f7cb
Desmond,Torres,,http://ufcstats.com/fighter-details/971aebf56267de20
Minoru,Toyonaga,,http://ufcstats.com/fighter-details/04076783ca83d6ae
Slim,Trabelsi,,http://ufcstats.com/fighter-details/ff2ec83f44000f78
Bryan,Travers,,http://ufcstats.com/fighter-details/008cf84faae9c7a5
Alexander,Trevino,,http://ufcstats.com/fighter-details/73abb7a5c57fb443
Aaron,Trujillo,,http://ufcstats.com/fighter-details/cc18abc046b382c9
Rei,Tsuruya,,http://ufcstats.com/fighter-details/2f43a3e82661fa99
Blair,Tugman,,http://ufcstats.com/fighter-details/63f8775391301891
Teila,Tuli,,http://ufcstats.com/fighter-details/96eff1a628adcc7f
Ricky,Turcios,,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
Courtney,Turner,,http://ufcstats.com/fighter-details/56f4b81ec4db61af
Austin,Tweedy,,http://ufcstats.com/fighter-details/885adaff8fe15cf7
Takeru,Uchida,,http://ufcstats.com/fighter-details/1d76f07ffdd765c2
Alberto,Uda,,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
Ryuki,Ueyama,,http://ufcstats.com/fighter-details/bcd124bcd3d5be46
Christian,Uflacker,,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
Andy,Uhrich,,http://ufcstats.com/fighter-details/4a1a492f299581d9
Tagir,Ulanbekov,,http://ufcstats.com/fighter-details/f00ac08ab056af5d
Jeremy,Umphries,,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
Zach,Underwood,,http://ufcstats.com/fighter-details/1e310618d02ff93b
Elias,Urbina,,http://ufcstats.com/fighter-details/47fcdcaccb58ca80
Nick,Urso,,http://ufcstats.com/fighter-details/e78c4c3d329c531b
Yasuhiro,Urushitani,,http://ufcstats.com/fighter-details/c34e5849184b08c3
Artem,Vakhitov,,http://ufcstats.com/fighter-details/43e549b803ec7375
Egidijus,Valavicius,,http://ufcstats.com/fighter-details/fc1868f56d3036eb
Charlie,Valencia,,http://ufcstats.com/fighter-details/8a0be41c0380188d
Andrew,Valladerez,,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
